dbase,idorig,idoriglumped,commname,sciname,country,speciescat,speciescatname,regionfao,k,fvfmsy,g,beta,phi,price,eqfvfmey,fmeyvfmsy,curr_f,f_mey,pctredfmsy,pctredfmey,fconmsy,fconmey,pctredfmsycon,pctredfmeycon,marginalcost
FAO,13908-FAO-27-36,Lumped-Little tunny(=Atl.black skipj)-FaoRegion27,Little tunny(=Atl.black skipj),Euthynnus alletteratus,Spain,36,"Tunas, bonitos, billfishes",27,1222.109,0.804,0.013,1.3,0.188,2230.564,1.13558767488168,0.707566866790421,0.010452,0.009198369268275473,-24.378109452736307,11.939868482264682,0.010452,0.009198369268275473,0,11.994170797211313,1498794.045118332
FAO,11284-FAO-41-36,Lumped-Longbill spearfish-FaoRegion41,Longbill spearfish,Tetrapturus pfluegeri,Portugal,36,"Tunas, bonitos, billfishes",41,85.386,3.6,0.043,1.3,0.188,1477.049,5.24783628838292,0.685975758312894,0.1548,0.02949695760745444,72.22222222222221,80.94452751482189,0.043,0.02949695760745444,72.22222222222221,80.94511782464183,53372.67745304108
FAO,1205-FAO-41-36,Lumped-Longbill spearfish-FaoRegion41,Longbill spearfish,Tetrapturus pfluegeri,Brazil,36,"Tunas, bonitos, billfishes",41,85.386,3.6,0.043,1.3,0.188,1477.049,5.24783628838292,0.685975758312894,0.1548,0.02949695760745444,72.22222222222221,80.94452751482189,0.043,0.02949695760745444,72.22222222222221,80.94511782464183,53372.67745304108
FAO,13917-FAO-41-36,Lumped-Longbill spearfish-FaoRegion41,Longbill spearfish,Tetrapturus pfluegeri,Spain,36,"Tunas, bonitos, billfishes",41,0,3.6,0.043,1.3,0.188,1477.049,5.24783628838292,0.685975758312894,0.1548,0.02949695760745444,72.22222222222221,80.94452751482189,0.043,0.02949695760745444,72.22222222222221,80.94511782464183,NA
FAO,1146-FAO-41-36,Lumped-Atlantic bonito-FaoRegion41,Atlantic bonito,Sarda sarda,Brazil,36,"Tunas, bonitos, billfishes",41,64663.835,1.553,0.032,1.3,0.188,1941.454,2.25640234265899,0.688046536845703,0.049696,0.0220174891790625,35.60849967804249,55.68166274718631,0.032,0.0220174891790625,35.60849967804249,55.695651201178165,57526211.48484242
FAO,17327-FAO-41-36,Lumped-Atlantic bonito-FaoRegion41,Atlantic bonito,Sarda sarda,Uruguay,36,"Tunas, bonitos, billfishes",41,0,1.553,0.032,1.3,0.188,1941.454,2.25640234265899,0.688046536845703,0.049696,0.0220174891790625,35.60849967804249,55.68166274718631,0.032,0.0220174891790625,35.60849967804249,55.695651201178165,NA
FAO,296-FAO-41-36,Lumped-Atlantic bonito-FaoRegion41,Atlantic bonito,Sarda sarda,Argentina,36,"Tunas, bonitos, billfishes",41,5547.568,1.553,0.032,1.3,0.188,1941.454,2.25640234265899,0.688046536845703,0.049696,0.0220174891790625,35.60849967804249,55.68166274718631,0.032,0.0220174891790625,35.60849967804249,55.695651201178165,4935224.921233773
FAO,1165-FAO-41-36,Lumped-Blackfin tuna-FaoRegion41,Blackfin tuna,Thunnus atlanticus,Brazil,36,"Tunas, bonitos, billfishes",41,8596.814,1.867,0.038,1.3,0.188,2213.652,2.71998644553003,0.68651731352569,0.070946,0.02608765791397622,46.438136047134435,63.235110908608405,0.038,0.02608765791397622,46.438136047134435,63.22885305165023,8337905.724776387
FAO,1190-FAO-41-36,Lumped-Frigate and bullet tunas-FaoRegion41,Frigate and bullet tunas,"Auxis thazard, A. rochei",Brazil,36,"Tunas, bonitos, billfishes",41,22989.831,1.11,0.039,1.3,0.188,2213.652,1.61995416834827,0.685186065113435,0.04329,0.026722256539423967,9.90990990990992,38.26985852200898,0.039,0.026722256539423967,9.90990990990992,38.27152566545631,22253969.35934317
FAO,1198-FAO-41-36,Lumped-King mackerel-FaoRegion41,King mackerel,Scomberomorus cavalla,Brazil,36,"Tunas, bonitos, billfishes",41,155547.379,1.001,0.047,1.3,0.188,967.086,1.46044079670379,0.685077554026738,0.04704699999999999,0.032198645039256686,0.09990009990008542,31.527522220894088,0.047,0.032198645039256686,0.09990009990008542,31.56068391341278,62228109.653585196
FAO,1204-FAO-41-36,Lumped-Little tunny(=Atl.black skipj)-FaoRegion41,Little tunny(=Atl.black skipj),Euthynnus alletteratus,Brazil,36,"Tunas, bonitos, billfishes",41,54939.713,1.1,0.019,1.3,0.188,2230.564,1.57773065406477,0.696916270082719,0.020900000000000002,0.013241409131571659,9.090909090909093,36.617825265443095,0.019,0.013241409131571659,9.090909090909104,36.643975447025554,63116693.34306669
FAO,1237-FAO-41-36,Lumped-Serra Spanish mackerel-FaoRegion41,Serra Spanish mackerel,Scomberomorus brasiliensis,Brazil,36,"Tunas, bonitos, billfishes",41,101911.836,0.437,0.037,1.3,0.188,967.086,0.635680549459109,0.686943612494533,0.016169,0.02541691366229772,-128.8329519450801,-57.31171904675782,0.016169,0.016169,0,0,43447075.10896051
FAO,1263-FAO-41-36,Lumped-Wahoo-FaoRegion41,Wahoo,Acanthocybium solandri,Brazil,36,"Tunas, bonitos, billfishes",41,3087.271,3.9,0.04,1.3,0.188,2878.627,5.68477729833705,0.685973613508178,0.156,0.02743894454032712,74.35897435897436,82.40916138803667,0.04,0.02743894454032712,74.35897435897436,82.4109329869698,3843476.1714469194
FAO,12134-FAO-47-36,Lumped-Frigate and bullet tunas-FaoRegion47,Frigate and bullet tunas,"Auxis thazard, A. rochei",Russian Federation,36,"Tunas, bonitos, billfishes",47,1403.464,0.104,0.032,1.3,0.188,2213.652,0.15089616442977,0.688984213928309,0.003328,0.022047494845705888,-861.5384615384615,-562.7073681951799,0.003328,0.003328,0,0,1417720.5794433355
FAO,15938-FAO-47-36,Lumped-Frigate and bullet tunas-FaoRegion47,Frigate and bullet tunas,"Auxis thazard, A. rochei",Un. Sov. Soc. Rep.,36,"Tunas, bonitos, billfishes",47,0,0.104,0.032,1.3,0.188,2213.652,0.15089616442977,0.688984213928309,0.003328,0.022047494845705888,-861.5384615384615,-562.7073681951799,0.003328,0.003328,0,0,NA
FAO,187-FAO-47-36,Lumped-Frigate and bullet tunas-FaoRegion47,Frigate and bullet tunas,"Auxis thazard, A. rochei",Angola,36,"Tunas, bonitos, billfishes",47,53331.62,0.104,0.032,1.3,0.188,2213.652,0.15089616442977,0.688984213928309,0.003328,0.022047494845705888,-861.5384615384615,-562.7073681951799,0.003328,0.003328,0,0,53873369.89694488
FAO,12528-FAO-47-36,Lumped-Wahoo-FaoRegion47,Wahoo,Acanthocybium solandri,Saint Helena,36,"Tunas, bonitos, billfishes",47,715.232,1.106,0.041,1.3,0.188,2878.627,1.61059692431359,0.686405248751274,0.045346000000000004,0.028142615198802234,9.584086799276681,37.91121882179282,0.041,0.028142615198802234,9.584086799276681,37.93804260838392,882177.8911215067
FAO,14332-FAO-47-36,Lumped-Wahoo-FaoRegion47,Wahoo,Acanthocybium solandri,Spain,36,"Tunas, bonitos, billfishes",47,178.808,1.106,0.041,1.3,0.188,2878.627,1.61059692431359,0.686405248751274,0.045346000000000004,0.028142615198802234,9.584086799276681,37.91121882179282,0.041,0.028142615198802234,9.584086799276681,37.93804260838392,220544.47278022766
FAO,13279-FAO-47-36,Lumped-Black marlin-FaoRegion47,Black marlin,Makaira indica,South Africa,36,"Tunas, bonitos, billfishes",47,931.836,0.162,0.101,1.3,0.188,1477.049,0.238645722227099,0.678973875351187,0.016362,0.0685763614104699,-517.283950617284,-319.0311859218596,0.016362,0.016362,0,0,464793.3880482912
FAO,14643-FAO-47-36,Lumped-Black marlin-FaoRegion47,Black marlin,Makaira indica,Taiwan Province of China,36,"Tunas, bonitos, billfishes",47,0,0.162,0.101,1.3,0.188,1477.049,0.238645722227099,0.678973875351187,0.016362,0.0685763614104699,-517.283950617284,-319.0311859218596,0.016362,0.016362,0,0,NA
FAO,6553-FAO-47-36,Lumped-Black marlin-FaoRegion47,Black marlin,Makaira indica,Japan,36,"Tunas, bonitos, billfishes",47,621.224,0.162,0.101,1.3,0.188,1477.049,0.238645722227099,0.678973875351187,0.016362,0.0685763614104699,-517.283950617284,-319.0311859218596,0.016362,0.016362,0,0,309862.2586989403
FAO,16016-FAO-47-36,Lumped-Little tunny(=Atl.black skipj)-FaoRegion47,Little tunny(=Atl.black skipj),Euthynnus alletteratus,Un. Sov. Soc. Rep.,36,"Tunas, bonitos, billfishes",47,0,3.122,0.013,1.3,0.188,2230.564,4.40805948788332,0.708188508290418,0.040586,0.009206450607775434,67.96925048046124,77.31428074533123,0.013,0.009206450607775434,67.96925048046124,77.31619127833382,NA
FAO,199-FAO-47-36,Lumped-Little tunny(=Atl.black skipj)-FaoRegion47,Little tunny(=Atl.black skipj),Euthynnus alletteratus,Angola,36,"Tunas, bonitos, billfishes",47,176184.819,3.122,0.013,1.3,0.188,2230.564,4.40805948788332,0.708188508290418,0.040586,0.009206450607775434,67.96925048046124,77.31428074533123,0.013,0.009206450607775434,67.96925048046124,77.31619127833382,215453766.5076604
FAO,6142-FAO-47-36,Lumped-Little tunny(=Atl.black skipj)-FaoRegion47,Little tunny(=Atl.black skipj),Euthynnus alletteratus,Israel,36,"Tunas, bonitos, billfishes",47,0,3.122,0.013,1.3,0.188,2230.564,4.40805948788332,0.708188508290418,0.040586,0.009206450607775434,67.96925048046124,77.31428074533123,0.013,0.009206450607775434,67.96925048046124,77.31619127833382,NA
FAO,14698-FAO-61-36,Lumped-Frigate and bullet tunas-FaoRegion61,Frigate and bullet tunas,"Auxis thazard, A. rochei",Taiwan Province of China,36,"Tunas, bonitos, billfishes",61,1231692.347,0.709,0.037,1.3,0.188,2213.652,1.03220642173865,0.687156093488303,0.026232999999999996,0.025424775459067208,-41.043723554301835,3.120153203891274,0.026232999999999996,0.025424775459067208,0,3.080945911381805,1200816049.2123413
FAO,6672-FAO-61-36,Lumped-Frigate and bullet tunas-FaoRegion61,Frigate and bullet tunas,"Auxis thazard, A. rochei",Japan,36,"Tunas, bonitos, billfishes",61,554.442,0.709,0.037,1.3,0.188,2213.652,1.03220642173865,0.687156093488303,0.026232999999999996,0.025424775459067208,-41.043723554301835,3.120153203891274,0.026232999999999996,0.025424775459067208,0,3.080945911381805,540543.1425949335
FAO,14712-FAO-61-36,Lumped-Indo-Pacific sailfish-FaoRegion61,Indo-Pacific sailfish,Istiophorus platypterus,Taiwan Province of China,36,"Tunas, bonitos, billfishes",61,69163.818,0.84,0.1,1.3,0.188,1477.049,1.23669834596045,0.679335686989819,0.084,0.06793356869898191,-19.047619047619047,19.13953768383383,0.084,0.06793356869898191,0,19.12670392978344,34547477.17529464
FAO,6732-FAO-61-36,Lumped-Indo-Pacific sailfish-FaoRegion61,Indo-Pacific sailfish,Istiophorus platypterus,Japan,36,"Tunas, bonitos, billfishes",61,1886.286,0.84,0.1,1.3,0.188,1477.049,1.23669834596045,0.679335686989819,0.084,0.06793356869898191,-19.047619047619047,19.13953768383383,0.084,0.06793356869898191,0,19.12670392978344,942203.9502080679
FAO,14718-FAO-61-36,Lumped-Japanese Spanish mackerel-FaoRegion61,Japanese Spanish mackerel,Scomberomorus niphonius,Taiwan Province of China,36,"Tunas, bonitos, billfishes",61,163399.149,0.32,0.112,1.3,0.188,967.086,0.471654183057215,0.677924923235205,0.035840000000000004,0.07592759140234297,-212.5,-112.01974580573007,0.035840000000000004,0.035840000000000004,0,0,51968292.86872947
FAO,7406-FAO-61-36,Lumped-Japanese Spanish mackerel-FaoRegion61,Japanese Spanish mackerel,Scomberomorus niphonius,Republic of Korea,36,"Tunas, bonitos, billfishes",61,1215731.921,0.32,0.112,1.3,0.188,967.086,0.471654183057215,0.677924923235205,0.035840000000000004,0.07592759140234297,-212.5,-112.01974580573007,0.035840000000000004,0.035840000000000004,0,0,386657537.1233485
FAO,14767-FAO-61-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion61,Narrow-barred Spanish mackerel,Scomberomorus commerson,Taiwan Province of China,36,"Tunas, bonitos, billfishes",61,91870.428,1.135,0.04,1.3,0.188,967.086,1.65371667871126,0.686081190060993,0.0454,0.02744324760243972,11.894273127753308,39.53014970017118,0.04,0.02744324760243972,11.894273127753308,39.55231805630019,38406066.15417528
FAO,14837-FAO-61-36,Lumped-Skipjack tuna-FaoRegion61,Skipjack tuna,Katsuwonus pelamis,Taiwan Province of China,36,"Tunas, bonitos, billfishes",61,648863.832,1.15,0.037,1.3,0.188,699.22,1.67660083804224,0.686168636451201,0.04255,0.025388239548694434,13.043478260869556,40.35551114434035,0.037,0.025388239548694434,13.043478260869568,40.33316204772166,200686037.88571763
FAO,6949-FAO-61-36,Lumped-Skipjack tuna-FaoRegion61,Skipjack tuna,Katsuwonus pelamis,Japan,36,"Tunas, bonitos, billfishes",61,5980198.544,1.15,0.037,1.3,0.188,699.22,1.67660083804224,0.686168636451201,0.04255,0.025388239548694434,13.043478260869556,40.35551114434035,0.037,0.025388239548694434,13.043478260869568,40.33316204772166,1849605868.5627255
FAO,7647-FAO-61-36,Lumped-Skipjack tuna-FaoRegion61,Skipjack tuna,Katsuwonus pelamis,Republic of Korea,36,"Tunas, bonitos, billfishes",61,0,1.15,0.037,1.3,0.188,699.22,1.67660083804224,0.686168636451201,0.04255,0.025388239548694434,13.043478260869556,40.35551114434035,0.037,0.025388239548694434,13.043478260869568,40.33316204772166,NA
FAO,14897-FAO-61-36,Lumped-Yellowfin tuna-FaoRegion61,Yellowfin tuna,Thunnus albacares,Taiwan Province of China,36,"Tunas, bonitos, billfishes",61,409878.132,1.098,0.092,1.3,0.188,1507.521,1.61851546769562,0.678589833091276,0.10101600000000001,0.06243026464439739,8.925318761384338,38.21498651330397,0.092,0.06243026464439739,8.925318761384348,38.19764725944664,214943543.41247702
FAO,7054-FAO-61-36,Lumped-Yellowfin tuna-FaoRegion61,Yellowfin tuna,Thunnus albacares,Japan,36,"Tunas, bonitos, billfishes",61,490161.351,1.098,0.092,1.3,0.188,1507.521,1.61851546769562,0.678589833091276,0.10101600000000001,0.06243026464439739,8.925318761384338,38.21498651330397,0.092,0.06243026464439739,8.925318761384348,38.19764725944664,257044739.4050944
FAO,7758-FAO-61-36,Lumped-Yellowfin tuna-FaoRegion61,Yellowfin tuna,Thunnus albacares,Republic of Korea,36,"Tunas, bonitos, billfishes",61,0,1.098,0.092,1.3,0.188,1507.521,1.61851546769562,0.678589833091276,0.10101600000000001,0.06243026464439739,8.925318761384338,38.21498651330397,0.092,0.06243026464439739,8.925318761384348,38.19764725944664,NA
FAO,13589-FAO-81-36,Lumped-Black marlin-FaoRegion81,Black marlin,Makaira indica,Spain,36,"Tunas, bonitos, billfishes",81,37.407,1.256,0.108,1.3,0.188,1477.049,1.85283430752215,0.677679011565076,0.135648,0.07318933324902821,20.382165605095537,46.0286332166782,0.108,0.07318933324902821,20.382165605095537,46.04466468430923,18389.508875727654
FAO,14649-FAO-81-36,Lumped-Black marlin-FaoRegion81,Black marlin,Makaira indica,Taiwan Province of China,36,"Tunas, bonitos, billfishes",81,0,1.256,0.108,1.3,0.188,1477.049,1.85283430752215,0.677679011565076,0.135648,0.07318933324902821,20.382165605095537,46.0286332166782,0.108,0.07318933324902821,20.382165605095537,46.04466468430923,NA
FAO,6560-FAO-81-36,Lumped-Black marlin-FaoRegion81,Black marlin,Makaira indica,Japan,36,"Tunas, bonitos, billfishes",81,93.518,1.256,0.108,1.3,0.188,1477.049,1.85283430752215,0.677679011565076,0.135648,0.07318933324902821,20.382165605095537,46.0286332166782,0.108,0.07318933324902821,20.382165605095537,46.04466468430923,45974.01799297333
FAO,9536-FAO-81-36,Lumped-Black marlin-FaoRegion81,Black marlin,Makaira indica,New Zealand,36,"Tunas, bonitos, billfishes",81,37.407,1.256,0.108,1.3,0.188,1477.049,1.85283430752215,0.677679011565076,0.135648,0.07318933324902821,20.382165605095537,46.0286332166782,0.108,0.07318933324902821,20.382165605095537,46.04466468430923,18389.508875727654
FAO,14284-FAO-81-36,Lumped-Swordfish-FaoRegion81,Swordfish,Xiphias gladius,Spain,36,"Tunas, bonitos, billfishes",81,139822.748,1.109,0.023,1.3,0.188,3470.547,1.59709862157899,0.694080596600446,0.025507,0.015963853721810257,9.828674481514877,37.38645901457617,0.023,0.015963853721810257,9.828674481514877,37.413832587876826,239027633.91359735
FAO,14868-FAO-81-36,Lumped-Swordfish-FaoRegion81,Swordfish,Xiphias gladius,Taiwan Province of China,36,"Tunas, bonitos, billfishes",81,7676.8,1.109,0.023,1.3,0.188,3470.547,1.59709862157899,0.694080596600446,0.025507,0.015963853721810257,9.828674481514877,37.38645901457617,0.023,0.015963853721810257,9.828674481514877,37.413832587876826,13123525.079251647
FAO,682-FAO-81-36,Lumped-Swordfish-FaoRegion81,Swordfish,Xiphias gladius,Australia,36,"Tunas, bonitos, billfishes",81,12663.44,1.109,0.023,1.3,0.188,3470.547,1.59709862157899,0.694080596600446,0.025507,0.015963853721810257,9.828674481514877,37.38645901457617,0.023,0.015963853721810257,9.828674481514877,37.413832587876826,21648209.2056067
FAO,6993-FAO-81-36,Lumped-Swordfish-FaoRegion81,Swordfish,Xiphias gladius,Japan,36,"Tunas, bonitos, billfishes",81,19421.649,1.109,0.023,1.3,0.188,3470.547,1.59709862157899,0.694080596600446,0.025507,0.015963853721810257,9.828674481514877,37.38645901457617,0.023,0.015963853721810257,9.828674481514877,37.413832587876826,33201398.724979997
FAO,7686-FAO-81-36,Lumped-Swordfish-FaoRegion81,Swordfish,Xiphias gladius,Republic of Korea,36,"Tunas, bonitos, billfishes",81,14894.305,1.109,0.023,1.3,0.188,3470.547,1.59709862157899,0.694080596600446,0.025507,0.015963853721810257,9.828674481514877,37.38645901457617,0.023,0.015963853721810257,9.828674481514877,37.413832587876826,25461883.23331666
FAO,9696-FAO-81-36,Lumped-Swordfish-FaoRegion81,Swordfish,Xiphias gladius,New Zealand,36,"Tunas, bonitos, billfishes",81,45142.211,1.109,0.023,1.3,0.188,3470.547,1.59709862157899,0.694080596600446,0.025507,0.015963853721810257,9.828674481514877,37.38645901457617,0.023,0.015963853721810257,9.828674481514877,37.413832587876826,77170818.3346417
FAO,14714-FAO-81-36,Lumped-Indo-Pacific sailfish-FaoRegion81,Indo-Pacific sailfish,Istiophorus platypterus,Taiwan Province of China,36,"Tunas, bonitos, billfishes",81,451.591,0.542,0.093,1.3,0.188,1477.049,0.799295858526087,0.678451733008743,0.050406000000000006,0.06309601116981309,-84.50184501845017,-25.110119029518607,0.050406000000000006,0.050406000000000006,0,0,231417.89317131042
FAO,521-FAO-81-36,Lumped-Indo-Pacific sailfish-FaoRegion81,Indo-Pacific sailfish,Istiophorus platypterus,Australia,36,"Tunas, bonitos, billfishes",81,0,0.542,0.093,1.3,0.188,1477.049,0.799295858526087,0.678451733008743,0.050406000000000006,0.06309601116981309,-84.50184501845017,-25.110119029518607,0.050406000000000006,0.050406000000000006,0,0,2.384185791015625e-7
FAO,6734-FAO-81-36,Lumped-Indo-Pacific sailfish-FaoRegion81,Indo-Pacific sailfish,Istiophorus platypterus,Japan,36,"Tunas, bonitos, billfishes",81,1016.079,0.542,0.093,1.3,0.188,1477.049,0.799295858526087,0.678451733008743,0.050406000000000006,0.06309601116981309,-84.50184501845017,-25.110119029518607,0.050406000000000006,0.050406000000000006,0,0,520689.8752975464
FAO,7396-FAO-81-36,Lumped-Indo-Pacific sailfish-FaoRegion81,Indo-Pacific sailfish,Istiophorus platypterus,Republic of Korea,36,"Tunas, bonitos, billfishes",81,0,0.542,0.093,1.3,0.188,1477.049,0.799295858526087,0.678451733008743,0.050406000000000006,0.06309601116981309,-84.50184501845017,-25.110119029518607,0.050406000000000006,0.050406000000000006,0,0,2.384185791015625e-7
FAO,14839-FAO-81-36,Lumped-Skipjack tuna-FaoRegion81,Skipjack tuna,Katsuwonus pelamis,Taiwan Province of China,36,"Tunas, bonitos, billfishes",81,1348.694,0.584,0.055,1.3,0.188,699.22,0.855854330181303,0.68290675635334,0.032119999999999996,0.0375598715994337,-71.23287671232879,-16.8423135498025,0.032119999999999996,0.032119999999999996,0,0,375686.94205749035
FAO,652-FAO-81-36,Lumped-Skipjack tuna-FaoRegion81,Skipjack tuna,Katsuwonus pelamis,Australia,36,"Tunas, bonitos, billfishes",81,0,0.584,0.055,1.3,0.188,699.22,0.855854330181303,0.68290675635334,0.032119999999999996,0.0375598715994337,-71.23287671232879,-16.8423135498025,0.032119999999999996,0.032119999999999996,0,0,NA
FAO,6951-FAO-81-36,Lumped-Skipjack tuna-FaoRegion81,Skipjack tuna,Katsuwonus pelamis,Japan,36,"Tunas, bonitos, billfishes",81,30833.929,0.584,0.055,1.3,0.188,699.22,0.855854330181303,0.68290675635334,0.032119999999999996,0.0375598715994337,-71.23287671232879,-16.8423135498025,0.032119999999999996,0.032119999999999996,0,0,8588979.040188432
FAO,7649-FAO-81-36,Lumped-Skipjack tuna-FaoRegion81,Skipjack tuna,Katsuwonus pelamis,Republic of Korea,36,"Tunas, bonitos, billfishes",81,0,0.584,0.055,1.3,0.188,699.22,0.855854330181303,0.68290675635334,0.032119999999999996,0.0375598715994337,-71.23287671232879,-16.8423135498025,0.032119999999999996,0.032119999999999996,0,0,NA
FAO,9673-FAO-81-36,Lumped-Skipjack tuna-FaoRegion81,Skipjack tuna,Katsuwonus pelamis,New Zealand,36,"Tunas, bonitos, billfishes",81,459532.506,0.584,0.055,1.3,0.188,699.22,0.855854330181303,0.68290675635334,0.032119999999999996,0.0375598715994337,-71.23287671232879,-16.8423135498025,0.032119999999999996,0.032119999999999996,0,0,128005583.14574242
FAO,14899-FAO-81-36,Lumped-Yellowfin tuna-FaoRegion81,Yellowfin tuna,Thunnus albacares,Taiwan Province of China,36,"Tunas, bonitos, billfishes",81,25891.125,0.381,0.091,1.3,0.188,1507.521,0.561435132973406,0.678974010398578,0.034671,0.0617866349462706,-162.46719160104988,-78.11496667547664,0.034671,0.034671,0,0,13599520.207688808
FAO,7056-FAO-81-36,Lumped-Yellowfin tuna-FaoRegion81,Yellowfin tuna,Thunnus albacares,Japan,36,"Tunas, bonitos, billfishes",81,14183.833,0.381,0.091,1.3,0.188,1507.521,0.561435132973406,0.678974010398578,0.034671,0.0617866349462706,-162.46719160104988,-78.11496667547664,0.034671,0.034671,0,0,7450171.574467301
FAO,717-FAO-81-36,Lumped-Yellowfin tuna-FaoRegion81,Yellowfin tuna,Thunnus albacares,Australia,36,"Tunas, bonitos, billfishes",81,72044.868,0.381,0.091,1.3,0.188,1507.521,0.561435132973406,0.678974010398578,0.034671,0.0617866349462706,-162.46719160104988,-78.11496667547664,0.034671,0.034671,0,0,37842142.36446905
FAO,7760-FAO-81-36,Lumped-Yellowfin tuna-FaoRegion81,Yellowfin tuna,Thunnus albacares,Republic of Korea,36,"Tunas, bonitos, billfishes",81,17223.226,0.381,0.091,1.3,0.188,1507.521,0.561435132973406,0.678974010398578,0.034671,0.0617866349462706,-162.46719160104988,-78.11496667547664,0.034671,0.034671,0,0,9046637.02440846
FAO,9713-FAO-81-36,Lumped-Yellowfin tuna-FaoRegion81,Yellowfin tuna,Thunnus albacares,New Zealand,36,"Tunas, bonitos, billfishes",81,225.14,0.381,0.091,1.3,0.188,1507.521,0.561435132973406,0.678974010398578,0.034671,0.0617866349462706,-162.46719160104988,-78.11496667547664,0.034671,0.034671,0,0,118256.58327162266
FAO,637-FAO-81-36,Lumped-Shortbill spearfish-FaoRegion81,Shortbill spearfish,Tetrapturus angustirostris,Australia,36,"Tunas, bonitos, billfishes",81,86.259,2.019,0.042,1.3,0.188,1477.049,2.94851612612568,0.684916545917429,0.08479800000000001,0.02876649492853202,50.47052996532937,66.08463521228931,0.042,0.02876649492853202,50.47052996532937,66.07644646273259,54553.035027861595
FAO,9549-FAO-81-36,Lumped-Butterfly kingfish-FaoRegion81,Butterfly kingfish,Gasterochisma melampus,New Zealand,36,"Tunas, bonitos, billfishes",81,186.779,3.449,0.042,1.3,0.188,2878.627,5.02974963232414,0.685621032463729,0.14485800000000001,0.028796083363476617,71.00608872136851,80.11829468462189,0.042,0.028796083363476617,71.00608872136851,80.12116461398293,229505.14324212074
FAO,9676-FAO-81-36,Lumped-Slender tuna-FaoRegion81,Slender tuna,Allothunnus fallai,New Zealand,36,"Tunas, bonitos, billfishes",81,4264.421,0.792,0.039,1.3,0.188,2213.652,1.15319085389999,0.686491320219748,0.030888000000000002,0.026773161488570174,-26.262626262626256,13.284085056858718,0.030888000000000002,0.026773161488570174,0,13.321803002557076,4104354.0681734085
FAO,16721-FAO-21-36,Lumped-Atlantic Spanish mackerel-FaoRegion21,Atlantic Spanish mackerel,Scomberomorus maculatus,USA,36,"Tunas, bonitos, billfishes",21,9427.322,2.571,0.041,1.3,0.188,967.086,3.74786800212066,0.685948610652121,0.105411,0.02812389303673696,61.104628549202644,73.31816383516792,0.041,0.02812389303673696,61.104628549202644,73.31977399252739,3914244.7211253643
FAO,16728-FAO-21-36,Lumped-Atlantic bonito-FaoRegion21,Atlantic bonito,Sarda sarda,USA,36,"Tunas, bonitos, billfishes",21,3388.353,0.769,0.036,1.3,0.188,1941.454,1.1199962496785,0.686964143968745,0.027683999999999997,0.024730709182874816,-30.039011703511044,10.713986739950743,0.027683999999999997,0.024730709182874816,0,10.66786164255592,2923594.4453504086
FAO,16791-FAO-21-36,Lumped-Blackfin tuna-FaoRegion21,Blackfin tuna,Thunnus atlanticus,USA,36,"Tunas, bonitos, billfishes",21,91.438,12.736,0.04,1.3,0.188,2213.652,18.5598685225451,0.686215079716489,0.50944,0.02744860318865956,92.14824120603015,94.61203079760357,0.04,0.02744860318865956,92.14824120603015,94.61200471328134,87445.9654352665
FAO,16962-FAO-21-36,Lumped-King mackerel-FaoRegion21,King mackerel,Scomberomorus cavalla,USA,36,"Tunas, bonitos, billfishes",21,10050.736,0.043,0.039,1.3,0.188,967.086,0.0624801628958585,0.686146538365188,0.0016769999999999999,0.026759714996242332,-2225.5813953488373,-1500.50799109918,0.0016769999999999999,0.0016769999999999999,0,0,4232490.390093923
FAO,16977-FAO-21-36,Lumped-Little tunny(=Atl.black skipj)-FaoRegion21,Little tunny(=Atl.black skipj),Euthynnus alletteratus,USA,36,"Tunas, bonitos, billfishes",21,5776.233,1.544,0.013,1.3,0.188,2230.564,2.18595170345173,0.706406445827292,0.020072,0.009183283795754796,35.23316062176166,54.25333512991395,0.013,0.009183283795754796,35.23316062176166,54.24828718735155,7121940.857885599
FAO,17264-FAO-21-36,Lumped-Wahoo-FaoRegion21,Wahoo,Acanthocybium solandri,USA,36,"Tunas, bonitos, billfishes",21,257.298,0.394,0.076,1.3,0.188,2878.627,0.580073283853402,0.679640816692662,0.029944000000000002,0.05165270206864231,-153.80710659898477,-72.39201111918874,0.029944000000000002,0.029944000000000002,0,0,271610.62626576424
FAO,10003-FAO-27-32,Lumped-Roughhead grenadier-FaoRegion27,Roughhead grenadier,Macrourus berglax,Norway,32,"Cods, hakes, haddocks",27,4385.373,4.462,0.007,1.3,0.188,883.469,5.66061282937167,0.78823650746732,0.031233999999999998,0.00551765555227124,77.58852532496638,82.33406823354494,0.007,0.00551765555227124,77.58852532496638,82.33445747495921,1689139.2185411453
FAO,12326-FAO-27-32,Lumped-Roughhead grenadier-FaoRegion27,Roughhead grenadier,Macrourus berglax,Russian Federation,32,"Cods, hakes, haddocks",27,1144.01,4.462,0.007,1.3,0.188,883.469,5.66061282937167,0.78823650746732,0.031233999999999998,0.00551765555227124,77.58852532496638,82.33406823354494,0.007,0.00551765555227124,77.58852532496638,82.33445747495921,440644.8795582056
