pctredmsy,pctredmey,ycostmsy,pcostmey,species
18.306891410925342,40.56175680080535,2.421636760349364,0.08619468276374895,Loggerhead turtle (NW Atlantic)
8.669755545519916,33.347078154312506,9.061007711516718,0.8324701388086362,Loggerhead turtle (NW Atlantic)
9.846539716643033,34.10815292591588,2.0988141120896016,0.31037408442334774,Loggerhead turtle (NW Atlantic)
28.740646754049003,48.026973200589445,0.016680806124787798,0.0,Loggerhead turtle (NW Atlantic)
19.407563315007724,41.29051119496573,0.10518139741482971,0.0,Loggerhead turtle (NW Atlantic)
13.954001164858544,37.13216067456139,3.5182159614965625,0.5919551465237296,Loggerhead turtle (NW Atlantic)
22.326099415828924,43.407486200639426,0.0,0.0,Loggerhead turtle (NW Atlantic)
20.83753321696323,42.318958331361934,2.1565999482987284,0.0,Loggerhead turtle (NW Atlantic)
17.11172098014989,39.517915509864025,0.3155779302563512,0.0,Loggerhead turtle (NW Atlantic)
22.27441425932063,43.413565471485235,3.116022085786475,0.21009515116481312,Loggerhead turtle (NW Atlantic)
15.978282470461274,38.671822041934476,3.83246337160347,0.09039763093009325,Loggerhead turtle (NW Atlantic)
1.2824055695630059,27.766003228700598,3.8186602149280082,0.4590008644003055,Loggerhead turtle (NW Atlantic)
19.735775446120755,41.49532346768156,0.22239565518622204,0.0,Loggerhead turtle (NW Atlantic)
8.71609411125105,33.39851834006481,4.142590220027797,0.20794157358123988,Loggerhead turtle (NW Atlantic)
24.053319918679264,44.56311902049849,0.012019976560560166,0.0,Loggerhead turtle (NW Atlantic)
4.770749465093672,30.388732883790148,7.061941564631807,1.7910182464463038,Loggerhead turtle (NW Atlantic)
23.04240671615766,43.863682241850505,0.30041080980808016,0.0,Loggerhead turtle (NW Atlantic)
14.840764309412155,37.74175712209399,0.06223984878558536,0.0,Loggerhead turtle (NW Atlantic)
23.928208817340792,44.42779335255844,0.2508407730985813,0.0,Loggerhead turtle (NW Atlantic)
16.817090111376533,39.2221808325402,3.1222146031729103,0.10889505445256273,Loggerhead turtle (NW Atlantic)
23.266191305339404,43.872573857843825,0.8491932437439633,0.0,Loggerhead turtle (NW Atlantic)
21.96689096277348,43.093765921173826,3.0732742144386367,0.13983946788385393,Loggerhead turtle (NW Atlantic)
21.113176423969563,42.52101144429391,0.3488197014619341,0.0,Loggerhead turtle (NW Atlantic)
28.881113432528945,48.18257590193812,0.055345126018386225,0.0,Loggerhead turtle (NW Atlantic)
34.86956900170578,52.53642118453345,0.0,0.0,Loggerhead turtle (NW Atlantic)
27.885627928524638,47.39426101869833,0.0,0.0,Loggerhead turtle (NW Atlantic)
14.102725195500485,37.37506829244201,3.3314457771999284,0.40714480792461843,Loggerhead turtle (NW Atlantic)
8.85497276774843,33.482238043252416,2.3353074919796017,0.13807383087494204,Loggerhead turtle (NW Atlantic)
4.487873999863509,30.297769665594316,2.8372640009852885,0.3070898188682823,Loggerhead turtle (NW Atlantic)
11.461370496402077,35.21153298108743,2.9213003680324494,0.14427218715869453,Loggerhead turtle (NW Atlantic)
16.867419070179448,39.15086028308673,0.0432266261096555,0.0,Loggerhead turtle (NW Atlantic)
21.181759290613527,42.467798286532876,3.2853966360456566,0.07827876904006423,Loggerhead turtle (NW Atlantic)
19.479077319340952,41.25383242623784,1.8981043654867584,0.0,Loggerhead turtle (NW Atlantic)
29.10502945166537,48.34757360357177,0.0,0.0,Loggerhead turtle (NW Atlantic)
17.065722261230636,39.43249331250476,2.7429597308862874,0.20044952636271576,Loggerhead turtle (NW Atlantic)
6.025531932678062,31.35477753048535,1.993370398329637,0.14873570274188214,Loggerhead turtle (NW Atlantic)
15.785266941235252,38.58735313634982,0.8291832192137941,0.0,Loggerhead turtle (NW Atlantic)
7.990272730031663,32.773646748706724,1.7242867720161807,0.09792337581334366,Loggerhead turtle (NW Atlantic)
7.103148085652003,32.27114907710748,2.4525913334420584,0.3201551997502033,Loggerhead turtle (NW Atlantic)
21.699779397867804,42.82021145378474,0.0022370328164093007,0.0,Loggerhead turtle (NW Atlantic)
11.302883296641005,35.27635033539416,3.0838346776228103,0.09905988283948235,Loggerhead turtle (NW Atlantic)
15.836250126573269,38.76211054239521,0.3174744242437594,0.0,Loggerhead turtle (NW Atlantic)
31.688500436286045,50.23354357988451,0.0,0.0,Loggerhead turtle (NW Atlantic)
18.524698400198496,40.4004900819924,4.560915330062431,0.6639917273384467,Loggerhead turtle (NW Atlantic)
5.028701751199031,30.632541072874538,2.7755758686763046,0.008194221252211418,Loggerhead turtle (NW Atlantic)
21.154859258963512,42.49159272570265,4.121120914400548,0.22562186559548542,Loggerhead turtle (NW Atlantic)
4.013340661365507,29.811828842636466,5.762256865541413,1.7543555656786014,Loggerhead turtle (NW Atlantic)
9.419112920049379,33.760620660024905,1.9964457643510494,0.02320903743491081,Loggerhead turtle (NW Atlantic)
27.47878359880365,47.01592422503123,0.0,0.0,Loggerhead turtle (NW Atlantic)
23.17455077332972,43.91732058761525,0.7712504397468017,0.0,Loggerhead turtle (NW Atlantic)
-0.8662568832046279,26.34601195458374,2.3106100161976366,0.04470343986302237,Loggerhead turtle (NW Atlantic)
20.530230654371017,41.90509603732426,0.47670024585184967,0.0,Loggerhead turtle (NW Atlantic)
23.15537139422846,43.98806487806287,0.1585831069918772,0.0,Loggerhead turtle (NW Atlantic)
2.799668990916003,28.90408162446666,2.8167438180558446,0.28855995580178706,Loggerhead turtle (NW Atlantic)
5.625258824707004,31.2075416661938,0.4561085374129075,0.0,Loggerhead turtle (NW Atlantic)
