species,grp,clade,region,pctredbpt,pctredbl,pctredbu,key,q025,q50,q975,silhouette,lambda,delta,fe,redlist
Loggerhead turtle (NW Indian),turtle,turtle,NW Indian Ocean,47.2,28.3,78.7,pctredmey,-28.495824846058543,-10.136112467177139,3.3467163945977663,turtle,0.958,-0.042,0.089,CR
Loggerhead turtle (NW Indian),turtle,turtle,NW Indian Ocean,47.2,28.3,78.7,pctredmsy,-85.57010393833201,-58.34940163498159,-38.2085099828423,turtle,0.958,-0.042,0.089,CR
Loggerhead turtle (NW Indian),turtle,turtle,NW Indian Ocean,47.2,28.3,78.7,ycostmsy,14.005252692320761,23.088641687585795,32.634075305485766,turtle,0.958,-0.042,0.089,CR
Loggerhead turtle (S Pacific),turtle,turtle,S Pacific,43.4,26,72.3,pcostmey,0.0303933213272606,0.09745056077603462,0.22039498233856822,turtle,0.964,-0.036,0.083,CR
Loggerhead turtle (S Pacific),turtle,turtle,S Pacific,43.4,26,72.3,pctredmey,19.429821674915658,27.11407336720819,33.9078799283195,turtle,0.964,-0.036,0.083,CR
Loggerhead turtle (S Pacific),turtle,turtle,S Pacific,43.4,26,72.3,pctredmsy,-12.187980760869301,-0.9208637175264356,8.89746613929452,turtle,0.964,-0.036,0.083,CR
Loggerhead turtle (S Pacific),turtle,turtle,S Pacific,43.4,26,72.3,ycostmsy,0.13850632472385535,0.2739616733585466,0.47595458852833894,turtle,0.964,-0.036,0.083,CR
Māui dolphin,mammal,cetacean,New Zealand,66.7,40,110.1,pcostmey,42.02371571766756,46.34951187539738,49.30761458271091,dolphin,0.96,-0.04,0.06,CR
Māui dolphin,mammal,cetacean,New Zealand,66.7,40,110.1,pctredmey,-69.36919029805992,-58.99076783396869,-48.554003176375225,dolphin,0.96,-0.04,0.06,CR
Māui dolphin,mammal,cetacean,New Zealand,66.7,40,110.1,pctredmsy,-122.37022878159257,-108.23472189811778,-94.13127653975965,dolphin,0.96,-0.04,0.06,CR
Māui dolphin,mammal,cetacean,New Zealand,66.7,40,110.1,ycostmsy,52.82956875575328,57.05250888806968,60.79913799528682,dolphin,0.96,-0.04,0.06,CR
Narrow-ridged finless porpoise,mammal,cetacean,NW Pacific,58.7,35.2,97.9,pcostmey,16.755546117885597,32.21692310584986,47.221069109711856,porpoise,0.943,-0.057,0.097,VU
Narrow-ridged finless porpoise,mammal,cetacean,NW Pacific,58.7,35.2,97.9,pctredmey,-71.21282478443958,-30.791956534965415,-0.3413624522501282,porpoise,0.943,-0.057,0.097,VU
Narrow-ridged finless porpoise,mammal,cetacean,NW Pacific,58.7,35.2,97.9,pctredmsy,-146.34536971523144,-86.31533792868385,-40.53585825941399,porpoise,0.943,-0.057,0.097,VU
Narrow-ridged finless porpoise,mammal,cetacean,NW Pacific,58.7,35.2,97.9,ycostmsy,34.47083967869261,49.75754022820554,56.70492164922346,porpoise,0.943,-0.057,0.097,VU
NZ sea lion,mammal,pinniped,New Zealand,59.7,35.8,99.5,pcostmey,81.46002672510416,82.55162942903218,83.54966760932473,pinniped,0.96,-0.04,0.067,CR
NZ sea lion,mammal,pinniped,New Zealand,59.7,35.8,99.5,pctredmey,-353.8069669962551,-335.0270504806948,-322.4382412011212,pinniped,0.96,-0.04,0.067,CR
NZ sea lion,mammal,pinniped,New Zealand,59.7,35.8,99.5,pctredmsy,-514.3067493580727,-488.9977528378588,-472.0423350534495,pinniped,0.96,-0.04,0.067,CR
NZ sea lion,mammal,pinniped,New Zealand,59.7,35.8,99.5,ycostmsy,86.77345812545684,87.81702329662951,88.76419941761392,pinniped,0.96,-0.04,0.067,CR
Olive ridley turtle (NE Indian),turtle,turtle,NE Indian Ocean,38.5,23.1,64.1,pcostmey,0.1403008267072437,0.4680736478901263,0.97433086793979,turtle,0.97,-0.03,0.078,VU
Olive ridley turtle (NE Indian),turtle,turtle,NE Indian Ocean,38.5,23.1,64.1,pctredmey,19.939773559986833,25.773201372056796,31.10879215585226,turtle,0.97,-0.03,0.078,VU
Olive ridley turtle (NE Indian),turtle,turtle,NE Indian Ocean,38.5,23.1,64.1,pctredmsy,-11.830305058104484,-2.821595840494134,5.359235063584907,turtle,0.97,-0.03,0.078,VU
Olive ridley turtle (NE Indian),turtle,turtle,NE Indian Ocean,38.5,23.1,64.1,ycostmsy,4.021032076701718,6.433335593267783,8.685371988273385,turtle,0.97,-0.03,0.078,VU
Olive ridley turtle (W Indian),turtle,turtle,W Indian Ocean,128.6,77.1,214.3,pcostmey,100,100,100,turtle,0.82,-0.18,0.14,VU
Olive ridley turtle (W Indian),turtle,turtle,W Indian Ocean,128.6,77.1,214.3,pctredmey,-8.4916199387143,9.547133486097156,24.29024092991968,turtle,0.82,-0.18,0.14,VU
Olive ridley turtle (W Indian),turtle,turtle,W Indian Ocean,128.6,77.1,214.3,pctredmsy,-54.375303483999275,-26.832300310401386,-5.8287459486677635,turtle,0.82,-0.18,0.14,VU
Olive ridley turtle (W Indian),turtle,turtle,W Indian Ocean,128.6,77.1,214.3,ycostmsy,100,100,100,turtle,0.82,-0.18,0.14,VU
Sooty shearwater,bird,bird,"Atlantic, Pacific, S Indian Ocean, S Ocean",600,360,1e3,pcostmey,100,100,100,bird,0.982,-0.018,0.003,NT
Sooty shearwater,bird,bird,"Atlantic, Pacific, S Indian Ocean, S Ocean",600,360,1e3,pctredmey,27.18985408590941,36.52476283823899,43.80456687295557,bird,0.982,-0.018,0.003,NT
Sooty shearwater,bird,bird,"Atlantic, Pacific, S Indian Ocean, S Ocean",600,360,1e3,pctredmsy,-7.540211680823554,6.285639946150706,16.983187074035,bird,0.982,-0.018,0.003,NT
Sooty shearwater,bird,bird,"Atlantic, Pacific, S Indian Ocean, S Ocean",600,360,1e3,ycostmsy,100,100,100,bird,0.982,-0.018,0.003,NT
